candidate_id,candidate_skills,candidate_experience_years,candidate_location,job_id,job_title,job_description,job_required_skills,job_min_experience_years,job_location,job_type,applied_label
CAND_4654,"Digital Illustration, Data Analysis, SEO",6,Remote,JOB_315,Project Manager,"We are looking for a Project Manager with skills in Spring, Financial Analysis, Data Warehousing.","Spring, Financial Analysis, Data Warehousing",3,London,Part-time,1
CAND_4655,"Content Creation, CRM, Project Management",5,London,JOB_294,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Graphic Design, Android, Data Analysis.","Graphic Design, Android, Data Analysis",8,San Francisco,Part-time,0
CAND_4656,"UX, Adobe XD, Data Analysis",0,Berlin,JOB_95,Cloud Engineer,"We are looking for a Cloud Engineer with skills in ETL, Cybersecurity, Data Mining.","ETL, Cybersecurity, Data Mining",8,London,Remote,0
CAND_4657,"Deep Learning, Interaction Design, C++",5,Remote,JOB_177,Web Developer,"We are looking for a Web Developer with skills in C++, CRM, IoT.","C++, CRM, IoT",7,Berlin,Remote,0
CAND_4658,"Graphic Design, Linux, Data Structures",8,Toronto,JOB_245,Data Scientist,"We are looking for a Data Scientist with skills in Software Design, Creativity, DevOps.","Software Design, Creativity, DevOps",6,London,Remote,1
CAND_4659,"Content Strategy, Spring, UX Design",9,Berlin,JOB_73,Data Scientist,"We are looking for a Data Scientist with skills in Spring, Automation, Negotiation.","Spring, Automation, Negotiation",0,Berlin,Contract,1
CAND_4660,"DevOps, TensorFlow, Automation",0,London,JOB_11,Software Engineer,"We are looking for a Software Engineer with skills in Embedded Systems, UI Design, Microservices.","Embedded Systems, UI Design, Microservices",6,Berlin,Full-time,0
CAND_4661,"C#, Cybersecurity, Illustration",10,London,JOB_458,AI Engineer,"We are looking for a AI Engineer with skills in JavaScript, Marketing Strategy, Big Data.","JavaScript, Marketing Strategy, Big Data",4,New York,Part-time,1
CAND_4662,"Cybersecurity, Prototyping, UX Design",4,Berlin,JOB_378,Software Engineer,"We are looking for a Software Engineer with skills in SQL, Statistical Analysis, Data Mining.","SQL, Statistical Analysis, Data Mining",2,Remote,Part-time,1
CAND_4663,"Automation, Android, CSS",6,San Francisco,JOB_118,Project Manager,"We are looking for a Project Manager with skills in Adobe XD, UX/UI, NLP.","Adobe XD, UX/UI, NLP",4,New York,Part-time,1
CAND_4664,"Storytelling, Statistical Analysis, UX Design",7,Remote,JOB_47,UX Designer,"We are looking for a UX Designer with skills in Content Creation, Algorithms, Graphic Design.","Content Creation, Algorithms, Graphic Design",2,Toronto,Remote,1
CAND_4665,"UX Research, Communication, Statistical Analysis",4,Remote,JOB_472,Data Scientist,"We are looking for a Data Scientist with skills in Algorithms, Natural Language Processing, DevOps.","Algorithms, Natural Language Processing, DevOps",0,London,Full-time,1
CAND_4666,"Prototyping, System Design, Storytelling",8,New York,JOB_481,Data Scientist,"We are looking for a Data Scientist with skills in CRM, NLP, Cybersecurity.","CRM, NLP, Cybersecurity",4,San Francisco,Full-time,1
CAND_4667,"CRM, Risk Analysis, Prototyping",4,Remote,JOB_192,Cloud Engineer,"We are looking for a Cloud Engineer with skills in TensorFlow, Android, Research.","TensorFlow, Android, Research",2,San Francisco,Full-time,1
CAND_4668,"Business Analysis, Digital Illustration, CRM",0,Berlin,JOB_49,AI Engineer,"We are looking for a AI Engineer with skills in UX/UI, SEO, Data Structures.","UX/UI, SEO, Data Structures",0,Berlin,Part-time,1
CAND_4669,"Big Data, Content Strategy, UX",8,London,JOB_308,UX Designer,"We are looking for a UX Designer with skills in Data Structures, Risk Analysis, AI.","Data Structures, Risk Analysis, AI",2,San Francisco,Remote,1
CAND_4670,"SEO, React, UX/UI",6,New York,JOB_229,Cloud Engineer,"We are looking for a Cloud Engineer with skills in UX Design, CRM, UX Research.","UX Design, CRM, UX Research",4,London,Contract,1
CAND_4671,"JavaScript, Node.js, UX Design",2,San Francisco,JOB_311,Project Manager,"We are looking for a Project Manager with skills in Adobe Creative Suite, Analytics, C#.","Adobe Creative Suite, Analytics, C#",0,Berlin,Full-time,1
CAND_4672,"Adobe XD, NLP, Spring",3,Remote,JOB_359,Software Engineer,"We are looking for a Software Engineer with skills in Python, UI Design, Digital Illustration.","Python, UI Design, Digital Illustration",6,London,Remote,0
CAND_4673,".NET, Graphic Design, Software Design",3,Remote,JOB_307,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Econometrics, Android, SEO.","Econometrics, Android, SEO",1,New York,Remote,1
CAND_4674,"Social Media, Storytelling, Machine Learning",8,San Francisco,JOB_11,Data Scientist,"We are looking for a Data Scientist with skills in Linux, Agile, SQL.","Linux, Agile, SQL",7,San Francisco,Full-time,1
CAND_4675,"Java, Adobe Photoshop, Cloud Computing",1,Berlin,JOB_92,Software Engineer,"We are looking for a Software Engineer with skills in UI/UX, Negotiation, Statistical Analysis.","UI/UX, Negotiation, Statistical Analysis",7,Berlin,Remote,0
CAND_4676,"Data Structures, Data Mining, DevOps",9,Remote,JOB_459,Data Scientist,"We are looking for a Data Scientist with skills in Adobe Photoshop, Deep Learning, R.","Adobe Photoshop, Deep Learning, R",2,San Francisco,Remote,1
CAND_4677,"NLP, Big Data, Android",7,London,JOB_213,Software Engineer,"We are looking for a Software Engineer with skills in Digital Illustration, C#, Linux.","Digital Illustration, C#, Linux",1,New York,Full-time,1
CAND_4678,"UI Design, Spring, IoT",6,Berlin,JOB_180,Software Engineer,"We are looking for a Software Engineer with skills in Cybersecurity, Adobe Photoshop, UI Design.","Cybersecurity, Adobe Photoshop, UI Design",6,Remote,Contract,1
CAND_4679,"Copywriting, Storytelling, Deep Learning",9,New York,JOB_18,AI Engineer,"We are looking for a AI Engineer with skills in Illustration, Social Media, Spring.","Illustration, Social Media, Spring",4,New York,Contract,1
CAND_4680,"HTML, CSS, Microservices",2,Remote,JOB_288,Project Manager,"We are looking for a Project Manager with skills in Copywriting, Adobe Photoshop, Graphic Design.","Copywriting, Adobe Photoshop, Graphic Design",6,Remote,Remote,0
CAND_4681,"R, UI Design, Negotiation",2,New York,JOB_343,Business Analyst,"We are looking for a Business Analyst with skills in Negotiation, R, Illustration.","Negotiation, R, Illustration",1,Berlin,Remote,1
CAND_4682,"UX Design, Data Science, CSS",7,Toronto,JOB_134,AI Engineer,"We are looking for a AI Engineer with skills in Spring, Adobe XD, DevOps.","Spring, Adobe XD, DevOps",8,Remote,Full-time,0
CAND_4683,"Analytics, R, Content Creation",4,New York,JOB_127,UX Designer,"We are looking for a UX Designer with skills in Deep Learning, Data Mining, Negotiation.","Deep Learning, Data Mining, Negotiation",7,London,Full-time,0
CAND_4684,"Negotiation, Interaction Design, Content Writing",4,San Francisco,JOB_171,Web Developer,"We are looking for a Web Developer with skills in Cybersecurity, Data Science, Big Data.","Cybersecurity, Data Science, Big Data",1,Berlin,Remote,1
CAND_4685,"Digital Illustration, System Design, Linux",2,Berlin,JOB_58,Web Developer,"We are looking for a Web Developer with skills in Communication, Adobe Creative Suite, Analytics.","Communication, Adobe Creative Suite, Analytics",6,San Francisco,Remote,0
CAND_4686,"Adobe Illustrator, .NET, SQL",4,Berlin,JOB_159,Software Engineer,"We are looking for a Software Engineer with skills in Natural Language Processing, UI Design, Graphic Design.","Natural Language Processing, UI Design, Graphic Design",5,Toronto,Remote,0
CAND_4687,"SQL, Project Management, Content Writing",5,Berlin,JOB_331,Data Scientist,"We are looking for a Data Scientist with skills in HTML, Creativity, CSS.","HTML, Creativity, CSS",8,San Francisco,Full-time,0
CAND_4688,"Statistics, React, UX",8,San Francisco,JOB_185,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Project Management, UX, System Design.","Project Management, UX, System Design",1,Berlin,Part-time,1
CAND_4689,"Content Strategy, JavaScript, Deep Learning",9,Toronto,JOB_140,Software Engineer,"We are looking for a Software Engineer with skills in Digital Illustration, UI/UX, Content Writing.","Digital Illustration, UI/UX, Content Writing",6,San Francisco,Contract,1
CAND_4690,"Microservices, Econometrics, Adobe XD",5,London,JOB_52,Project Manager,"We are looking for a Project Manager with skills in Excel, Microservices, Communication.","Excel, Microservices, Communication",6,New York,Full-time,0
CAND_4691,"Econometrics, JavaScript, Machine Learning",6,Remote,JOB_373,Software Engineer,"We are looking for a Software Engineer with skills in Analytics, Software Design, SEO.","Analytics, Software Design, SEO",5,Berlin,Full-time,1
CAND_4692,"Big Data, Adobe Illustrator, TensorFlow",1,London,JOB_139,AI Engineer,"We are looking for a AI Engineer with skills in UI/UX, Excel, UX/UI.","UI/UX, Excel, UX/UI",5,Toronto,Remote,0
CAND_4693,"Storytelling, CRM, C#",10,San Francisco,JOB_136,AI Engineer,"We are looking for a AI Engineer with skills in UI/UX, JavaScript, Content Creation.","UI/UX, JavaScript, Content Creation",2,Toronto,Remote,1
CAND_4694,"Content Creation, Cloud Computing, R",9,Toronto,JOB_32,Software Engineer,"We are looking for a Software Engineer with skills in Android, Linux, Illustration.","Android, Linux, Illustration",5,Remote,Contract,1
CAND_4695,"C++, Adobe Photoshop, Risk Analysis",9,London,JOB_83,UX Designer,"We are looking for a UX Designer with skills in Business Analysis, Adobe XD, Prototyping.","Business Analysis, Adobe XD, Prototyping",1,San Francisco,Contract,1
CAND_4696,"Automation, Creativity, Interaction Design",5,Berlin,JOB_209,Project Manager,"We are looking for a Project Manager with skills in Statistical Analysis, Financial Analysis, CRM.","Statistical Analysis, Financial Analysis, CRM",0,New York,Remote,1
CAND_4697,"Econometrics, C#, Communication",2,New York,JOB_160,UX Designer,"We are looking for a UX Designer with skills in Android, Adobe XD, Data Science.","Android, Adobe XD, Data Science",8,Toronto,Full-time,0
CAND_4698,"Embedded Systems, Graphic Design, Natural Language Processing",6,London,JOB_186,Project Manager,"We are looking for a Project Manager with skills in Creativity, Storytelling, C++.","Creativity, Storytelling, C++",6,Berlin,Remote,1
CAND_4699,"Social Media, Excel, TensorFlow",6,London,JOB_164,AI Engineer,"We are looking for a AI Engineer with skills in Data Mining, User Research, Android.","Data Mining, User Research, Android",1,San Francisco,Full-time,1
CAND_4700,"Adobe Illustrator, User Research, Data Science",1,Remote,JOB_471,Web Developer,"We are looking for a Web Developer with skills in Java, Digital Illustration, Econometrics.","Java, Digital Illustration, Econometrics",6,Berlin,Part-time,0
CAND_4701,"User Research, Cybersecurity, Content Creation",7,San Francisco,JOB_124,Business Analyst,"We are looking for a Business Analyst with skills in Storytelling, Interaction Design, Content Strategy.","Storytelling, Interaction Design, Content Strategy",5,New York,Full-time,1
CAND_4702,"Creativity, Algorithms, R",6,San Francisco,JOB_144,Data Scientist,"We are looking for a Data Scientist with skills in Analytics, .NET, Node.js.","Analytics, .NET, Node.js",5,Remote,Remote,1
CAND_4703,"Business Analysis, TensorFlow, SEO",3,New York,JOB_66,Web Developer,"We are looking for a Web Developer with skills in Python, SEO, UX Design.","Python, SEO, UX Design",6,Remote,Part-time,0
CAND_4704,"Deep Learning, Storytelling, IoT",6,San Francisco,JOB_109,AI Engineer,"We are looking for a AI Engineer with skills in Automation, Social Media, Adobe Creative Suite.","Automation, Social Media, Adobe Creative Suite",1,San Francisco,Full-time,1
CAND_4705,"Automation, Project Management, Communication",7,Remote,JOB_145,Project Manager,"We are looking for a Project Manager with skills in UX/UI, Adobe Creative Suite, NLP.","UX/UI, Adobe Creative Suite, NLP",6,Remote,Part-time,1
CAND_4706,"Graphic Design, C++, Storytelling",3,San Francisco,JOB_169,Project Manager,"We are looking for a Project Manager with skills in Adobe Creative Suite, Spring, CSS.","Adobe Creative Suite, Spring, CSS",2,Berlin,Part-time,1
CAND_4707,"Data Analysis, Adobe Photoshop, Data Science",9,New York,JOB_225,Web Developer,"We are looking for a Web Developer with skills in Data Warehousing, AI, Storytelling.","Data Warehousing, AI, Storytelling",5,San Francisco,Full-time,1
CAND_4708,"Prototyping, SEO, AI",10,London,JOB_231,Business Analyst,"We are looking for a Business Analyst with skills in Data Mining, Cybersecurity, Data Structures.","Data Mining, Cybersecurity, Data Structures",4,Berlin,Part-time,1
CAND_4709,"Research, IoT, TensorFlow",6,Remote,JOB_271,Project Manager,"We are looking for a Project Manager with skills in Content Writing, React, System Design.","Content Writing, React, System Design",2,Remote,Part-time,1
CAND_4710,"Excel, Automation, Big Data",5,Remote,JOB_35,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Social Media, Python, Illustration.","Social Media, Python, Illustration",5,New York,Full-time,1
CAND_4711,"Algorithms, UI/UX, UI Design",3,San Francisco,JOB_241,Business Analyst,"We are looking for a Business Analyst with skills in UX Research, Illustration, C++.","UX Research, Illustration, C++",8,San Francisco,Remote,0
CAND_4712,"Business Analysis, CRM, C++",1,Remote,JOB_336,Data Scientist,"We are looking for a Data Scientist with skills in Communication, IoT, Android.","Communication, IoT, Android",2,Remote,Full-time,0
CAND_4713,"SEO, Negotiation, Adobe Photoshop",1,Toronto,JOB_206,Business Analyst,"We are looking for a Business Analyst with skills in Machine Learning, UX Design, Statistical Analysis.","Machine Learning, UX Design, Statistical Analysis",1,Toronto,Full-time,1
CAND_4714,"Digital Illustration, Negotiation, Adobe Creative Suite",1,San Francisco,JOB_476,AI Engineer,"We are looking for a AI Engineer with skills in Illustration, IoT, Project Management.","Illustration, IoT, Project Management",4,London,Part-time,0
CAND_4715,"Creativity, UX Research, Communication",1,Berlin,JOB_374,Cloud Engineer,"We are looking for a Cloud Engineer with skills in CRM, .NET, Big Data.","CRM, .NET, Big Data",2,Remote,Part-time,0
CAND_4716,"HTML, UI Design, UX Design",1,San Francisco,JOB_153,Data Scientist,"We are looking for a Data Scientist with skills in Machine Learning, Data Analysis, IoT.","Machine Learning, Data Analysis, IoT",5,New York,Remote,0
CAND_4717,"DevOps, UI/UX, User Research",4,New York,JOB_305,Project Manager,"We are looking for a Project Manager with skills in Data Analysis, Machine Learning, SEO.","Data Analysis, Machine Learning, SEO",1,New York,Full-time,1
CAND_4718,"Econometrics, Content Creation, Illustration",4,Berlin,JOB_46,UX Designer,"We are looking for a UX Designer with skills in TensorFlow, NLP, AI.","TensorFlow, NLP, AI",2,Berlin,Part-time,1
CAND_4719,"Risk Analysis, C#, SQL",0,Berlin,JOB_360,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Spring, User Research, SEO.","Spring, User Research, SEO",1,London,Remote,0
CAND_4720,"UX, Data Analysis, Digital Marketing",6,San Francisco,JOB_164,Software Engineer,"We are looking for a Software Engineer with skills in UX/UI, Machine Learning, Microservices.","UX/UI, Machine Learning, Microservices",1,New York,Part-time,1
CAND_4721,"Analytics, Deep Learning, UI Design",5,New York,JOB_178,Web Developer,"We are looking for a Web Developer with skills in Storytelling, User Research, Adobe XD.","Storytelling, User Research, Adobe XD",7,Toronto,Remote,0
CAND_4722,"Statistical Analysis, Financial Analysis, C#",3,Remote,JOB_149,UX Designer,"We are looking for a UX Designer with skills in Deep Learning, Econometrics, Data Mining.","Deep Learning, Econometrics, Data Mining",5,Remote,Contract,0
CAND_4723,"SEO, Spring, Risk Analysis",9,New York,JOB_158,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Algorithms, Data Warehousing, UI/UX.","Algorithms, Data Warehousing, UI/UX",1,London,Part-time,1
CAND_4724,"UX/UI, Negotiation, R",7,London,JOB_393,Business Analyst,"We are looking for a Business Analyst with skills in Excel, Digital Illustration, SEO.","Excel, Digital Illustration, SEO",7,Remote,Contract,1
CAND_4725,"AI, Business Analysis, Deep Learning",5,San Francisco,JOB_404,Business Analyst,"We are looking for a Business Analyst with skills in IoT, Deep Learning, Marketing Strategy.","IoT, Deep Learning, Marketing Strategy",0,San Francisco,Full-time,1
CAND_4726,"Data Science, DevOps, R",3,New York,JOB_396,Data Scientist,"We are looking for a Data Scientist with skills in CSS, Digital Illustration, Statistical Analysis.","CSS, Digital Illustration, Statistical Analysis",2,New York,Remote,1
CAND_4727,"UX Design, Graphic Design, Deep Learning",10,San Francisco,JOB_237,Web Developer,"We are looking for a Web Developer with skills in Statistics, UX/UI, Illustration.","Statistics, UX/UI, Illustration",8,New York,Contract,1
CAND_4728,"Linux, Network Security, .NET",0,Berlin,JOB_449,Data Scientist,"We are looking for a Data Scientist with skills in C++, UX/UI, Project Management.","C++, UX/UI, Project Management",2,Toronto,Part-time,0
CAND_4729,"R, ETL, React",5,New York,JOB_499,Project Manager,"We are looking for a Project Manager with skills in UI/UX, Data Warehousing, Big Data.","UI/UX, Data Warehousing, Big Data",6,Remote,Contract,0
CAND_4730,"Statistics, Excel, HTML",10,San Francisco,JOB_230,Software Engineer,"We are looking for a Software Engineer with skills in JavaScript, NLP, R.","JavaScript, NLP, R",7,Remote,Contract,1
CAND_4731,"AI, Data Structures, DevOps",10,Toronto,JOB_76,Software Engineer,"We are looking for a Software Engineer with skills in Java, AI, Risk Analysis.","Java, AI, Risk Analysis",6,Berlin,Contract,1
CAND_4732,"React, Spring, UX Design",4,Toronto,JOB_316,UX Designer,"We are looking for a UX Designer with skills in Software Design, Communication, Data Mining.","Software Design, Communication, Data Mining",0,Berlin,Full-time,1
CAND_4733,"UX/UI, NLP, Digital Marketing",1,Berlin,JOB_171,Data Scientist,"We are looking for a Data Scientist with skills in UX, Microservices, ETL.","UX, Microservices, ETL",1,New York,Contract,1
CAND_4734,"Project Management, Data Analysis, Adobe Creative Suite",5,London,JOB_108,AI Engineer,"We are looking for a AI Engineer with skills in Creativity, Digital Illustration, Business Analysis.","Creativity, Digital Illustration, Business Analysis",5,San Francisco,Full-time,1
CAND_4735,".NET, Embedded Systems, Algorithms",8,San Francisco,JOB_11,UX Designer,"We are looking for a UX Designer with skills in Illustration, Adobe Illustrator, System Design.","Illustration, Adobe Illustrator, System Design",2,London,Part-time,1
CAND_4736,"IoT, HTML, ETL",0,Toronto,JOB_244,AI Engineer,"We are looking for a AI Engineer with skills in UI/UX, Deep Learning, Statistical Analysis.","UI/UX, Deep Learning, Statistical Analysis",0,London,Part-time,1
CAND_4737,"Marketing Strategy, Project Management, C++",2,San Francisco,JOB_74,UX Designer,"We are looking for a UX Designer with skills in Big Data, ETL, Statistical Analysis.","Big Data, ETL, Statistical Analysis",7,Toronto,Contract,0
CAND_4738,"Econometrics, Software Design, UI/UX",7,London,JOB_286,Cloud Engineer,"We are looking for a Cloud Engineer with skills in .NET, Java, Communication.",".NET, Java, Communication",7,New York,Part-time,1
CAND_4739,"Digital Illustration, Digital Marketing, Android",10,Toronto,JOB_182,Web Developer,"We are looking for a Web Developer with skills in C++, Embedded Systems, UI Design.","C++, Embedded Systems, UI Design",2,Remote,Part-time,1
CAND_4740,"Social Media, Adobe XD, Marketing Strategy",7,Berlin,JOB_229,Project Manager,"We are looking for a Project Manager with skills in Financial Analysis, Data Structures, CSS.","Financial Analysis, Data Structures, CSS",6,New York,Part-time,1
CAND_4741,"Statistical Analysis, Data Analysis, Graphic Design",10,Toronto,JOB_368,Data Scientist,"We are looking for a Data Scientist with skills in Marketing Strategy, Adobe Illustrator, NLP.","Marketing Strategy, Adobe Illustrator, NLP",2,Toronto,Part-time,1
CAND_4742,"AI, Prototyping, Adobe XD",2,London,JOB_254,AI Engineer,"We are looking for a AI Engineer with skills in UX Design, Financial Analysis, UI/UX.","UX Design, Financial Analysis, UI/UX",4,Toronto,Full-time,0
CAND_4743,".NET, CRM, Storytelling",0,Toronto,JOB_14,UX Designer,"We are looking for a UX Designer with skills in Communication, UX Research, CSS.","Communication, UX Research, CSS",4,San Francisco,Contract,0
CAND_4744,"UX/UI, Creativity, Content Writing",0,New York,JOB_174,Web Developer,"We are looking for a Web Developer with skills in AI, SEO, Algorithms.","AI, SEO, Algorithms",1,London,Part-time,0
CAND_4745,"Digital Marketing, Illustration, Cloud Computing",3,Toronto,JOB_159,Project Manager,"We are looking for a Project Manager with skills in Adobe Illustrator, AI, Natural Language Processing.","Adobe Illustrator, AI, Natural Language Processing",0,London,Remote,1
CAND_4746,"Automation, UX, Software Design",5,San Francisco,JOB_493,Data Scientist,"We are looking for a Data Scientist with skills in Creativity, Social Media, Content Strategy.","Creativity, Social Media, Content Strategy",7,San Francisco,Part-time,0
CAND_4747,"Deep Learning, Software Design, UX Design",8,New York,JOB_353,Business Analyst,"We are looking for a Business Analyst with skills in Analytics, User Research, Financial Analysis.","Analytics, User Research, Financial Analysis",4,Remote,Contract,1
CAND_4748,"Software Design, TensorFlow, Cloud Computing",9,New York,JOB_270,AI Engineer,"We are looking for a AI Engineer with skills in Negotiation, Content Creation, Big Data.","Negotiation, Content Creation, Big Data",5,London,Remote,1
CAND_4749,"React, Graphic Design, Content Creation",10,San Francisco,JOB_17,AI Engineer,"We are looking for a AI Engineer with skills in DevOps, Research, Creativity.","DevOps, Research, Creativity",6,London,Contract,1
CAND_4750,"AI, Agile, Data Mining",7,Remote,JOB_120,Project Manager,"We are looking for a Project Manager with skills in UX Research, CSS, Adobe XD.","UX Research, CSS, Adobe XD",0,London,Contract,1
CAND_4751,"SEO, CSS, Adobe XD",1,San Francisco,JOB_82,Cloud Engineer,"We are looking for a Cloud Engineer with skills in .NET, Machine Learning, SQL.",".NET, Machine Learning, SQL",1,Toronto,Contract,1
CAND_4752,"React, Social Media, Digital Illustration",9,Toronto,JOB_418,Software Engineer,"We are looking for a Software Engineer with skills in Econometrics, SQL, UI Design.","Econometrics, SQL, UI Design",4,Berlin,Full-time,1
CAND_4753,"AI, UI Design, Business Analysis",7,Remote,JOB_419,Business Analyst,"We are looking for a Business Analyst with skills in Analytics, Content Creation, JavaScript.","Analytics, Content Creation, JavaScript",7,London,Contract,1
CAND_4754,"Interaction Design, Natural Language Processing, Excel",6,Berlin,JOB_364,Web Developer,"We are looking for a Web Developer with skills in Project Management, Negotiation, Communication.","Project Management, Negotiation, Communication",1,London,Full-time,1
CAND_4755,"Illustration, Interaction Design, C++",0,San Francisco,JOB_129,Software Engineer,"We are looking for a Software Engineer with skills in Node.js, Data Science, Prototyping.","Node.js, Data Science, Prototyping",1,Berlin,Contract,0
CAND_4756,"Financial Analysis, Risk Analysis, JavaScript",0,New York,JOB_184,Project Manager,"We are looking for a Project Manager with skills in Spring, System Design, Java.","Spring, System Design, Java",2,Berlin,Part-time,0
CAND_4757,"Research, Risk Analysis, AI",8,San Francisco,JOB_410,AI Engineer,"We are looking for a AI Engineer with skills in Data Mining, Linux, TensorFlow.","Data Mining, Linux, TensorFlow",5,San Francisco,Part-time,1
CAND_4758,"Adobe XD, Analytics, Agile",7,San Francisco,JOB_190,Software Engineer,"We are looking for a Software Engineer with skills in Deep Learning, .NET, Adobe Photoshop.","Deep Learning, .NET, Adobe Photoshop",2,Berlin,Full-time,1
CAND_4759,"Linux, Research, UI/UX",8,London,JOB_461,Business Analyst,"We are looking for a Business Analyst with skills in Digital Marketing, Analytics, Content Creation.","Digital Marketing, Analytics, Content Creation",1,New York,Part-time,1
CAND_4760,"Data Mining, Negotiation, Interaction Design",2,San Francisco,JOB_191,Project Manager,"We are looking for a Project Manager with skills in Analytics, Negotiation, Content Creation.","Analytics, Negotiation, Content Creation",2,Toronto,Part-time,1
CAND_4761,"C#, Communication, Data Warehousing",9,London,JOB_144,Software Engineer,"We are looking for a Software Engineer with skills in UX Design, Research, Data Mining.","UX Design, Research, Data Mining",3,Toronto,Full-time,1
CAND_4762,"Data Warehousing, Content Writing, Research",2,Remote,JOB_409,UX Designer,"We are looking for a UX Designer with skills in Data Structures, Communication, Adobe Illustrator.","Data Structures, Communication, Adobe Illustrator",4,San Francisco,Full-time,0
CAND_4763,"UX Research, Android, UI/UX",8,New York,JOB_89,Software Engineer,"We are looking for a Software Engineer with skills in Data Analysis, .NET, UI Design.","Data Analysis, .NET, UI Design",7,Toronto,Part-time,1
CAND_4764,"Agile, UX/UI, Linux",8,San Francisco,JOB_437,UX Designer,"We are looking for a UX Designer with skills in Java, JavaScript, Python.","Java, JavaScript, Python",4,San Francisco,Part-time,1
CAND_4765,"Spring, Business Analysis, Cybersecurity",3,London,JOB_447,Web Developer,"We are looking for a Web Developer with skills in Illustration, .NET, NLP.","Illustration, .NET, NLP",0,New York,Remote,1
CAND_4766,"UI/UX, React, Communication",8,San Francisco,JOB_233,Project Manager,"We are looking for a Project Manager with skills in Data Structures, Digital Marketing, Prototyping.","Data Structures, Digital Marketing, Prototyping",8,London,Part-time,1
CAND_4767,"Statistical Analysis, SQL, Social Media",2,Remote,JOB_275,Software Engineer,"We are looking for a Software Engineer with skills in Copywriting, NLP, Digital Illustration.","Copywriting, NLP, Digital Illustration",4,Toronto,Part-time,0
CAND_4768,"User Research, Storytelling, Algorithms",4,Berlin,JOB_446,Cloud Engineer,"We are looking for a Cloud Engineer with skills in Network Security, SQL, Statistical Analysis.","Network Security, SQL, Statistical Analysis",3,New York,Full-time,1
CAND_4769,"Embedded Systems, C#, ETL",3,Remote,JOB_473,Business Analyst,"We are looking for a Business Analyst with skills in User Research, React, Software Design.","User Research, React, Software Design",1,New York,Part-time,1
CAND_4770,"C#, AI, Data Science",3,Toronto,JOB_147,Project Manager,"We are looking for a Project Manager with skills in User Research, Interaction Design, .NET.","User Research, Interaction Design, .NET",8,Berlin,Contract,0
CAND_4771,"HTML, Storytelling, SQL",0,Toronto,JOB_55,Data Scientist,"We are looking for a Data Scientist with skills in Illustration, Content Creation, Analytics.","Illustration, Content Creation, Analytics",6,London,Remote,0
CAND_4772,"Social Media, Deep Learning, Linux",7,New York,JOB_471,Data Scientist,"We are looking for a Data Scientist with skills in Risk Analysis, UX/UI, Data Mining.","Risk Analysis, UX/UI, Data Mining",6,New York,Full-time,1
CAND_4773,"NLP, TensorFlow, UX Research",10,Remote,JOB_195,Project Manager,"We are looking for a Project Manager with skills in Excel, Adobe Photoshop, Risk Analysis.","Excel, Adobe Photoshop, Risk Analysis",5,Toronto,Full-time,1
CAND_4774,"Algorithms, Data Warehousing, UI Design",3,Toronto,JOB_417,Project Manager,"We are looking for a Project Manager with skills in Software Design, Embedded Systems, NLP.","Software Design, Embedded Systems, NLP",4,Remote,Contract,0
CAND_4775,"Linux, Digital Illustration, CSS",0,Toronto,JOB_230,Project Manager,"We are looking for a Project Manager with skills in Interaction Design, Adobe XD, Content Writing.","Interaction Design, Adobe XD, Content Writing",3,San Francisco,Full-time,0
CAND_4776,"Communication, Spring, Creativity",1,Toronto,JOB_176,Web Developer,"We are looking for a Web Developer with skills in Project Management, Data Warehousing, Econometrics.","Project Management, Data Warehousing, Econometrics",4,San Francisco,Part-time,0
CAND_4777,"CRM, Data Science, .NET",10,Berlin,JOB_197,Software Engineer,"We are looking for a Software Engineer with skills in Illustration, Deep Learning, C#.","Illustration, Deep Learning, C#",8,Berlin,Contract,1
CAND_4778,"Spring, UX Design, Big Data",5,Remote,JOB_421,Web Developer,"We are looking for a Web Developer with skills in Data Visualization, ETL, CRM.","Data Visualization, ETL, CRM",3,Toronto,Remote,1
CAND_4779,"Social Media, Deep Learning, Machine Learning",6,San Francisco,JOB_79,Project Manager,"We are looking for a Project Manager with skills in Network Security, Storytelling, Android.","Network Security, Storytelling, Android",5,London,Contract,1
CAND_4780,"Java, Adobe XD, Illustration",1,San Francisco,JOB_331,AI Engineer,"We are looking for a AI Engineer with skills in Content Writing, Risk Analysis, Cybersecurity.","Content Writing, Risk Analysis, Cybersecurity",1,London,Contract,1
CAND_4781,"Content Strategy, Interaction Design, Spring",10,London,JOB_383,Web Developer,"We are looking for a Web Developer with skills in NLP, Node.js, Data Structures.","NLP, Node.js, Data Structures",0,San Francisco,Contract,1
CAND_4782,"Project Management, Data Warehousing, Data Structures",10,New York,JOB_223,UX Designer,"We are looking for a UX Designer with skills in Excel, JavaScript, Interaction Design.","Excel, JavaScript, Interaction Design",8,San Francisco,Full-time,1
CAND_4783,"Adobe Photoshop, Social Media, Negotiation",1,New York,JOB_131,UX Designer,"We are looking for a UX Designer with skills in Communication, Data Visualization, CSS.","Communication, Data Visualization, CSS",0,Toronto,Remote,1
